file,bytes,MB,MiB,time,tp,filter,dir_mem,iter,blocksize,transfersize,size,operation,options,read_time,write_time,read_tp,write_tp,prefix,n,ppn,config,timesteps,sync_t
passthrough-fuse-1-2097152-262144.txt,,,,0.001331,1432.99,passthrough,fuse,1,2097152,262144,,write,ior,,,,,,,,,,
passthrough-fuse-1-2097152-524288.txt,,,,0.001601,1178.04,passthrough,fuse,1,2097152,524288,,write,ior,,,,,,,,,,
passthrough-fuse-2-1048576-262144.txt,,,,0.000673,1331.41,passthrough,fuse,2,1048576,262144,,write,ior,,,,,,,,,,
passthrough-fuse-2-1048576-524288.txt,,,,0.000750,1216.82,passthrough,fuse,2,1048576,524288,,write,ior,,,,,,,,,,
passthrough-fuse-2-2097152-262144.txt,,,,0.001744,1089.26,passthrough,fuse,2,2097152,262144,,write,ior,,,,,,,,,,
passthrough-fuse-2-2097152-524288.txt,,,,0.002298,832.39,passthrough,fuse,2,2097152,524288,,write,ior,,,,,,,,,,
passthrough_ll-fuse-1-1048576-262144.txt,,,,0.000746,1215.73,passthrough_ll,fuse,1,1048576,262144,,write,ior,,,,,,,,,,
passthrough_ll-fuse-1-1048576-524288.txt,,,,0.000957,942.31,passthrough_ll,fuse,1,1048576,524288,,write,ior,,,,,,,,,,
passthrough_ll-fuse-1-2097152-262144.txt,,,,0.003531,539.23,passthrough_ll,fuse,1,2097152,262144,,write,ior,,,,,,,,,,
passthrough_ll-fuse-1-2097152-524288.txt,,,,0.001464,1290.72,passthrough_ll,fuse,1,2097152,524288,,write,ior,,,,,,,,,,
passthrough_ll-fuse-2-1048576-262144.txt,,,,0.000651,1346.62,passthrough_ll,fuse,2,1048576,262144,,write,ior,,,,,,,,,,
passthrough_ll-fuse-2-1048576-524288.txt,,,,0.000810,1076.78,passthrough_ll,fuse,2,1048576,524288,,write,ior,,,,,,,,,,
passthrough_ll-fuse-2-2097152-262144.txt,,,,0.001639,1145.42,passthrough_ll,fuse,2,2097152,262144,,write,ior,,,,,,,,,,
passthrough_ll-fuse-2-2097152-524288.txt,,,,0.001300,1426.32,passthrough_ll,fuse,2,2097152,524288,,write,ior,,,,,,,,,,
passthrough_ll-tmpfs-1-1048576-262144.txt,,,,0.000329,2920.25,passthrough_ll,tmpfs,1,1048576,262144,,write,ior,,,,,,,,,,
passthrough_ll-tmpfs-1-1048576-524288.txt,,,,0.000212,4487,passthrough_ll,tmpfs,1,1048576,524288,,write,ior,,,,,,,,,,
passthrough_ll-tmpfs-1-2097152-262144.txt,,,,0.000383,5087,passthrough_ll,tmpfs,1,2097152,262144,,write,ior,,,,,,,,,,
passthrough_ll-tmpfs-1-2097152-524288.txt,,,,0.000522,3734,passthrough_ll,tmpfs,1,2097152,524288,,write,ior,,,,,,,,,,
passthrough_ll-tmpfs-2-1048576-262144.txt,,,,0.000213,4398,passthrough_ll,tmpfs,2,1048576,262144,,write,ior,,,,,,,,,,
passthrough_ll-tmpfs-2-1048576-524288.txt,,,,0.000321,2986.72,passthrough_ll,tmpfs,2,1048576,524288,,write,ior,,,,,,,,,,
passthrough_ll-tmpfs-2-2097152-262144.txt,,,,0.000579,3378.63,passthrough_ll,tmpfs,2,2097152,262144,,write,ior,,,,,,,,,,
passthrough_ll-tmpfs-2-2097152-524288.txt,,,,0.000767,2541.97,passthrough_ll,tmpfs,2,2097152,524288,,write,ior,,,,,,,,,,
passthrough-tmpfs-1-1048576-262144.txt,,,,0.000236,4037,passthrough,tmpfs,1,1048576,262144,,write,ior,,,,,,,,,,
passthrough-tmpfs-1-1048576-524288.txt,,,,0.000248,3852,passthrough,tmpfs,1,1048576,524288,,write,ior,,,,,,,,,,
passthrough-tmpfs-1-2097152-262144.txt,,,,0.000668,2914.88,passthrough,tmpfs,1,2097152,262144,,write,ior,,,,,,,,,,
passthrough-tmpfs-1-2097152-524288.txt,,,,0.000653,2999.03,passthrough,tmpfs,1,2097152,524288,,write,ior,,,,,,,,,,
passthrough-tmpfs-2-1048576-262144.txt,,,,0.000311,3075.90,passthrough,tmpfs,2,1048576,262144,,write,ior,,,,,,,,,,
passthrough-tmpfs-2-1048576-524288.txt,,,,0.000316,3027.11,passthrough,tmpfs,2,1048576,524288,,write,ior,,,,,,,,,,
passthrough-tmpfs-2-2097152-262144.txt,,,,0.000497,3913,passthrough,tmpfs,2,2097152,262144,,write,ior,,,,,,,,,,
passthrough-tmpfs-2-2097152-524288.txt,,,,0.000670,2913.41,passthrough,tmpfs,2,2097152,524288,,write,ior,,,,,,,,,,
