file,bytes,MB,MiB,time,tp,filter,dir_mem,iter,blocksize,transfersize,isize,psize,size,options,read_time1,write_time1,read_time2,write_time2,read_time3,write_time3,read_time4,write_time4,read_time5,write_time5,read_time6,write_time6,read_time7,write_time7,read_tp,write_tp,prefix,n,ppn,config,timesteps,sync_t,nproc,rate_iops,rate_objs,total_time
passthrough-tmpfs-2-200-1000-1.txt,,,,,,passthrough,tmpfs,2,,,200,1000,,md,1.0034e-05,1.5747e-05,1.8046e-05,2.8209e-05,1.8381e-05,2.9123e-05,1.9267e-05,3.0095e-05,2.0322e-05,3.1440e-05,3.2490e-05,6.4232e-05,4.4360e-05,9.6550e-05,,,,,,,,,1,55005.2,13751.3,0
passthrough-tmpfs-2-200-1000-1.txt,,,,,,passthrough,tmpfs,2,,,200,1000,,md,1.0034e-05,1.5747e-05,1.8046e-05,2.8209e-05,1.8381e-05,2.9123e-05,1.9267e-05,3.0095e-05,2.0322e-05,3.1440e-05,3.2490e-05,6.4232e-05,4.4360e-05,9.6550e-05,,,,,,,,,1,55005.2,13751.3,0
passthrough-tmpfs-2-200-1000-2.txt,,,,,,passthrough,tmpfs,2,,,200,1000,,md,4.5850e-06,6.8940e-06,4.8090e-06,7.2260e-06,4.9550e-06,7.4175e-06,5.8830e-06,8.5980e-06,7.1420e-06,9.6220e-06,1.6868e-05,1.9694e-05,6.3283e-05,2.5619e-05,,,,,,,,,2,357272.4,89318.1,0
passthrough-tmpfs-2-200-1000-2.txt,,,,,,passthrough,tmpfs,2,,,200,1000,,md,4.5850e-06,6.8940e-06,4.8090e-06,7.2260e-06,4.9550e-06,7.4175e-06,5.8830e-06,8.5980e-06,7.1420e-06,9.6220e-06,1.6868e-05,1.9694e-05,6.3283e-05,2.5619e-05,,,,,,,,,2,357272.4,89318.1,0
passthrough-tmpfs-2-200-1000-3.txt,,,,,,passthrough,tmpfs,2,,,200,1000,,md,3.9010e-06,6.0830e-06,5.2310e-06,7.6170e-06,6.5785e-06,1.0649e-05,7.2450e-06,1.1267e-05,8.4540e-06,1.3105e-05,1.3479e-05,2.1694e-05,2.3843e-05,3.1000e-05,,,,,,,,,3,387845.6,96961.4,0
passthrough-tmpfs-2-200-1000-3.txt,,,,,,passthrough,tmpfs,2,,,200,1000,,md,3.9010e-06,6.0830e-06,5.2310e-06,7.6170e-06,6.5785e-06,1.0649e-05,7.2450e-06,1.1267e-05,8.4540e-06,1.3105e-05,1.3479e-05,2.1694e-05,2.3843e-05,3.1000e-05,,,,,,,,,3,387845.6,96961.4,0
passthrough-tmpfs-2-200-1000-4.txt,,,,,,passthrough,tmpfs,2,,,200,1000,,md,7.6960e-06,1.4372e-05,1.0531e-05,1.9539e-05,1.1814e-05,2.0802e-05,1.2935e-05,2.1585e-05,1.3475e-05,2.3059e-05,1.9364e-05,3.5085e-05,2.1067e-05,8.0799e-05,,,,,,,,,4,297638.2,74409.6,0
passthrough-tmpfs-2-200-1000-4.txt,,,,,,passthrough,tmpfs,2,,,200,1000,,md,7.6960e-06,1.4372e-05,1.0531e-05,1.9539e-05,1.1814e-05,2.0802e-05,1.2935e-05,2.1585e-05,1.3475e-05,2.3059e-05,1.9364e-05,3.5085e-05,2.1067e-05,8.0799e-05,,,,,,,,,4,297638.2,74409.6,0
passthrough-tmpfs-2-500-1000-1.txt,,,,,,passthrough,tmpfs,2,,,500,1000,,md,5.6310e-06,9.5140e-06,6.9900e-06,1.1346e-05,7.7260e-06,1.2934e-05,1.0040e-05,1.6466e-05,1.3529e-05,1.9815e-05,2.5584e-05,2.7524e-05,5.5750e-05,4.5728e-05,,,,,,,,,1,104556.0,26139.0,0
passthrough-tmpfs-2-500-1000-1.txt,,,,,,passthrough,tmpfs,2,,,500,1000,,md,5.6310e-06,9.5140e-06,6.9900e-06,1.1346e-05,7.7260e-06,1.2934e-05,1.0040e-05,1.6466e-05,1.3529e-05,1.9815e-05,2.5584e-05,2.7524e-05,5.5750e-05,4.5728e-05,,,,,,,,,1,104556.0,26139.0,0
passthrough-tmpfs-2-500-1000-2.txt,,,,,,passthrough,tmpfs,2,,,500,1000,,md,3.8720e-06,5.9150e-06,4.1070e-06,6.3840e-06,4.7300e-06,7.1750e-06,4.8740e-06,7.4210e-06,5.5760e-06,8.5080e-06,1.0509e-05,1.4963e-05,2.4268e-05,2.7503e-05,,,,,,,,,2,407017.9,101754.5,0
passthrough-tmpfs-2-500-1000-2.txt,,,,,,passthrough,tmpfs,2,,,500,1000,,md,3.8720e-06,5.9150e-06,4.1070e-06,6.3840e-06,4.7300e-06,7.1750e-06,4.8740e-06,7.4210e-06,5.5760e-06,8.5080e-06,1.0509e-05,1.4963e-05,2.4268e-05,2.7503e-05,,,,,,,,,2,407017.9,101754.5,0
passthrough-tmpfs-2-500-1000-3.txt,,,,,,passthrough,tmpfs,2,,,500,1000,,md,3.9140e-06,6.0610e-06,4.9470e-06,7.5000e-06,6.0685e-06,1.0573e-05,7.1680e-06,1.1416e-05,8.4170e-06,1.2953e-05,1.3632e-05,1.8108e-05,3.6261e-05,2.7045e-05,,,,,,,,,3,390700.1,97675.0,0
passthrough-tmpfs-2-500-1000-3.txt,,,,,,passthrough,tmpfs,2,,,500,1000,,md,3.9140e-06,6.0610e-06,4.9470e-06,7.5000e-06,6.0685e-06,1.0573e-05,7.1680e-06,1.1416e-05,8.4170e-06,1.2953e-05,1.3632e-05,1.8108e-05,3.6261e-05,2.7045e-05,,,,,,,,,3,390700.1,97675.0,0
passthrough-tmpfs-2-500-1000-4.txt,,,,,,passthrough,tmpfs,2,,,500,1000,,md,4.6550e-06,8.0130e-06,6.0870e-06,1.0420e-05,7.0155e-06,1.1179e-05,7.9560e-06,1.2845e-05,9.2880e-06,1.4356e-05,1.8209e-05,2.1432e-04,2.6324e-03,3.2798e-03,,,,,,,,,4,213913.8,53478.5,0
passthrough-tmpfs-2-500-1000-4.txt,,,,,,passthrough,tmpfs,2,,,500,1000,,md,4.6550e-06,8.0130e-06,6.0870e-06,1.0420e-05,7.0155e-06,1.1179e-05,7.9560e-06,1.2845e-05,9.2880e-06,1.4356e-05,1.8209e-05,2.1432e-04,2.6324e-03,3.2798e-03,,,,,,,,,4,213913.8,53478.5,0
passthrough-tmpfs-3-200-1000-1.txt,,,,,,passthrough,tmpfs,3,,,200,1000,,md,7.0110e-06,1.1200e-05,1.0199e-05,1.6117e-05,1.0412e-05,1.6745e-05,1.8093e-05,2.8368e-05,1.9120e-05,2.9535e-05,2.9985e-05,4.6623e-05,3.4665e-05,4.6950e-05,,,,,,,,,1,72089.4,18022.3,0
passthrough-tmpfs-3-200-1000-1.txt,,,,,,passthrough,tmpfs,3,,,200,1000,,md,7.0110e-06,1.1200e-05,1.0199e-05,1.6117e-05,1.0412e-05,1.6745e-05,1.8093e-05,2.8368e-05,1.9120e-05,2.9535e-05,2.9985e-05,4.6623e-05,3.4665e-05,4.6950e-05,,,,,,,,,1,72089.4,18022.3,0
passthrough-tmpfs-3-200-1000-2.txt,,,,,,passthrough,tmpfs,3,,,200,1000,,md,3.9240e-06,5.9250e-06,4.7860e-06,7.1350e-06,4.8755e-06,7.2815e-06,5.1290e-06,7.8650e-06,6.7930e-06,1.0650e-05,1.1773e-05,1.7962e-05,2.1003e-05,2.3319e-05,,,,,,,,,2,370037.7,92509.4,0
passthrough-tmpfs-3-200-1000-2.txt,,,,,,passthrough,tmpfs,3,,,200,1000,,md,3.9240e-06,5.9250e-06,4.7860e-06,7.1350e-06,4.8755e-06,7.2815e-06,5.1290e-06,7.8650e-06,6.7930e-06,1.0650e-05,1.1773e-05,1.7962e-05,2.1003e-05,2.3319e-05,,,,,,,,,2,370037.7,92509.4,0
passthrough-tmpfs-3-200-1000-3.txt,,,,,,passthrough,tmpfs,3,,,200,1000,,md,3.6520e-06,5.5540e-06,4.5510e-06,6.2640e-06,6.0430e-06,9.9510e-06,6.7000e-06,1.0262e-05,7.4720e-06,1.1091e-05,1.2489e-05,1.9652e-05,2.4158e-05,2.4685e-05,,,,,,,,,3,424605.2,106151.3,0
passthrough-tmpfs-3-200-1000-3.txt,,,,,,passthrough,tmpfs,3,,,200,1000,,md,3.6520e-06,5.5540e-06,4.5510e-06,6.2640e-06,6.0430e-06,9.9510e-06,6.7000e-06,1.0262e-05,7.4720e-06,1.1091e-05,1.2489e-05,1.9652e-05,2.4158e-05,2.4685e-05,,,,,,,,,3,424605.2,106151.3,0
passthrough-tmpfs-3-200-1000-4.txt,,,,,,passthrough,tmpfs,3,,,200,1000,,md,4.4370e-06,7.5880e-06,5.6740e-06,9.8920e-06,6.3755e-06,1.0203e-05,6.6850e-06,1.0709e-05,7.3870e-06,1.2706e-05,1.4866e-05,2.0223e-05,2.0870e-05,9.8985e-03,,,,,,,,,4,207367.8,51842.0,0
passthrough-tmpfs-3-200-1000-4.txt,,,,,,passthrough,tmpfs,3,,,200,1000,,md,4.4370e-06,7.5880e-06,5.6740e-06,9.8920e-06,6.3755e-06,1.0203e-05,6.6850e-06,1.0709e-05,7.3870e-06,1.2706e-05,1.4866e-05,2.0223e-05,2.0870e-05,9.8985e-03,,,,,,,,,4,207367.8,51842.0,0
passthrough-tmpfs-3-500-1000-1.txt,,,,,,passthrough,tmpfs,3,,,500,1000,,md,3.8350e-06,5.8730e-06,4.5660e-06,7.0490e-06,4.8505e-06,7.7940e-06,5.7050e-06,8.7770e-06,6.0950e-06,9.2170e-06,1.0048e-05,1.3718e-05,1.5093e-05,1.3158e-04,,,,,,,,,1,186192.2,46548.1,0
passthrough-tmpfs-3-500-1000-1.txt,,,,,,passthrough,tmpfs,3,,,500,1000,,md,3.8350e-06,5.8730e-06,4.5660e-06,7.0490e-06,4.8505e-06,7.7940e-06,5.7050e-06,8.7770e-06,6.0950e-06,9.2170e-06,1.0048e-05,1.3718e-05,1.5093e-05,1.3158e-04,,,,,,,,,1,186192.2,46548.1,0
passthrough-tmpfs-3-500-1000-2.txt,,,,,,passthrough,tmpfs,3,,,500,1000,,md,3.9880e-06,5.9370e-06,4.1620e-06,6.3300e-06,4.7565e-06,7.0960e-06,4.9420e-06,7.5300e-06,6.0440e-06,9.3320e-06,1.0752e-05,1.5811e-05,2.2643e-05,2.5198e-05,,,,,,,,,2,403448.6,100862.1,0
passthrough-tmpfs-3-500-1000-2.txt,,,,,,passthrough,tmpfs,3,,,500,1000,,md,3.9880e-06,5.9370e-06,4.1620e-06,6.3300e-06,4.7565e-06,7.0960e-06,4.9420e-06,7.5300e-06,6.0440e-06,9.3320e-06,1.0752e-05,1.5811e-05,2.2643e-05,2.5198e-05,,,,,,,,,2,403448.6,100862.1,0
passthrough-tmpfs-3-500-1000-3.txt,,,,,,passthrough,tmpfs,3,,,500,1000,,md,3.6730e-06,5.8580e-06,4.2260e-06,6.7940e-06,6.1120e-06,1.0157e-05,6.7240e-06,1.0731e-05,7.2070e-06,1.2028e-05,1.2342e-05,1.9845e-05,6.4905e-05,5.6359e-05,,,,,,,,,3,415150.7,103787.7,0
passthrough-tmpfs-3-500-1000-3.txt,,,,,,passthrough,tmpfs,3,,,500,1000,,md,3.6730e-06,5.8580e-06,4.2260e-06,6.7940e-06,6.1120e-06,1.0157e-05,6.7240e-06,1.0731e-05,7.2070e-06,1.2028e-05,1.2342e-05,1.9845e-05,6.4905e-05,5.6359e-05,,,,,,,,,3,415150.7,103787.7,0
passthrough-tmpfs-3-500-1000-4.txt,,,,,,passthrough,tmpfs,3,,,500,1000,,md,4.7720e-06,7.7870e-06,5.4810e-06,1.0325e-05,5.7910e-06,1.0674e-05,6.6530e-06,1.1300e-05,7.2750e-06,1.3203e-05,1.1989e-05,2.1536e-05,8.9607e-04,9.9310e-04,,,,,,,,,4,519284.0,129821.0,0
passthrough-tmpfs-3-500-1000-4.txt,,,,,,passthrough,tmpfs,3,,,500,1000,,md,4.7720e-06,7.7870e-06,5.4810e-06,1.0325e-05,5.7910e-06,1.0674e-05,6.6530e-06,1.1300e-05,7.2750e-06,1.3203e-05,1.1989e-05,2.1536e-05,8.9607e-04,9.9310e-04,,,,,,,,,4,519284.0,129821.0,0
