file,bytes,MB,MiB,time,tp,filter,dir_mem,iter,blocksize,size,operation,options,read_time,write_time,read_tp,write_tp,prefix,n,ppn,config,timesteps,sync_t
passthrough_ll-tmpfs-2-4-30000-read.txt,30720000,31,29,0.0119647,2662.4,passthrough_ll,tmpfs,2,4,30000,read,dd,,,,,,,,,,
passthrough_ll-tmpfs-2-4-30000-write.txt,30720000,31,29,0.014582,2150.4,passthrough_ll,tmpfs,2,4,30000,write,dd,,,,,,,,,,
passthrough_ll-tmpfs-3-1000-30000-read.txt,30720000,31,29,0.00517113,6041.6,passthrough_ll,tmpfs,3,1000,30000,read,dd,,,,,,,,,,
passthrough_ll-tmpfs-3-1000-30000-write.txt,30720000,31,29,0.00754569,4198.4,passthrough_ll,tmpfs,3,1000,30000,write,dd,,,,,,,,,,
passthrough_ll-tmpfs-3-100-30000-read.txt,30720000,31,29,0.00600306,5222.4,passthrough_ll,tmpfs,3,100,30000,read,dd,,,,,,,,,,
passthrough_ll-tmpfs-3-100-30000-write.txt,30720000,31,29,0.0073966,4300.8,passthrough_ll,tmpfs,3,100,30000,write,dd,,,,,,,,,,
passthrough_ll-tmpfs-3-128-30000-read.txt,30670848,31,29,0.00592799,5324.8,passthrough_ll,tmpfs,3,128,30000,read,dd,,,,,,,,,,
passthrough_ll-tmpfs-3-128-30000-write.txt,30670848,31,29,0.00701391,4505.6,passthrough_ll,tmpfs,3,128,30000,write,dd,,,,,,,,,,
passthrough_ll-tmpfs-3-16-30000-read.txt,30720000,31,29,0.00776942,4096.0,passthrough_ll,tmpfs,3,16,30000,read,dd,,,,,,,,,,
passthrough_ll-tmpfs-3-16-30000-write.txt,30720000,31,29,0.00876178,3584.0,passthrough_ll,tmpfs,3,16,30000,write,dd,,,,,,,,,,
passthrough_ll-tmpfs-3-4-30000-read.txt,30720000,31,29,0.0116278,2662.4,passthrough_ll,tmpfs,3,4,30000,read,dd,,,,,,,,,,
passthrough_ll-tmpfs-3-4-30000-write.txt,30720000,31,29,0.0142139,2252.8,passthrough_ll,tmpfs,3,4,30000,write,dd,,,,,,,,,,
passthrough-tmpfs-1-1000-30000-read.txt,30720000,31,29,0.00869927,3584.0,passthrough,tmpfs,1,1000,30000,read,dd,,,,,,,,,,
passthrough-tmpfs-1-1000-30000-write.txt,30720000,31,29,0.00892063,3481.6,passthrough,tmpfs,1,1000,30000,write,dd,,,,,,,,,,
passthrough-tmpfs-1-100-30000-read.txt,30720000,31,29,0.0080036,3891.2,passthrough,tmpfs,1,100,30000,read,dd,,,,,,,,,,
passthrough-tmpfs-1-100-30000-write.txt,30720000,31,29,0.00744191,4198.4,passthrough,tmpfs,1,100,30000,write,dd,,,,,,,,,,
passthrough-tmpfs-1-128-30000-read.txt,30670848,31,29,0.00508762,6144.0,passthrough,tmpfs,1,128,30000,read,dd,,,,,,,,,,
passthrough-tmpfs-1-128-30000-write.txt,30670848,31,29,0.00733056,4300.8,passthrough,tmpfs,1,128,30000,write,dd,,,,,,,,,,
passthrough-tmpfs-1-16-30000-read.txt,30720000,31,29,0.00796298,3993.6,passthrough,tmpfs,1,16,30000,read,dd,,,,,,,,,,
